A_id,Size,Weight,Sweetness,Crunchiness,Juiciness,Ripeness,Acidity,Quality
2168.0,1.716020704,-3.910784154,-2.83585439,1.298777726,0.993305361,0.547551833,0.246129771,good
2366.0,-1.146725316,-0.548734161,-0.298044781,1.167566885,-0.10334691,-0.167098766,0.892245948,bad
1056.0,-0.504181355,-1.496259848,-3.322178632,0.79911341,0.383919832,2.278242154,0.991549395,bad
465.0,0.860114522,-2.553857103,-0.137817542,4.25728969,-0.791552681,-2.399829141,-0.069879417,good
1875.0,-0.725286868,-1.136469159,2.66969567,0.498299799,-0.522519814,1.709943818,1.137425853,good
761.0,4.001401262,-3.329200407,-2.392717056,2.610137214,1.521951789,0.299683493,-0.160762434,good
138.0,-0.820988945,0.934444962,-1.336150538,2.18383263,0.632514819,1.420930219,2.434754044,good
666.0,0.207212043,2.500490518,-2.275704338,1.717469619,-1.179858451,-1.027585004,-0.587753816,good
2665.0,-1.66697223,-1.631098312,2.358814663,0.38298306,3.665320363,-0.897723351,-4.36005947,good
235.0,-4.988465994,-0.190696332,3.451440068,-0.75969263,1.726144265,-0.085910578,-1.854692443,good
266.0,-1.660132024,-0.926467905,-0.124129835,1.83162166,0.257862793,0.619933397,2.541203984,bad
3666.0,-0.227007801,-1.423544639,2.56971074,1.038374241,-0.996261598,-2.867203641,-1.932152263,bad
312.0,-4.83261116,-2.361072369,4.950822862,-1.838886555,1.058911133,0.202572918,-2.171343633,good
2370.0,-2.466337134,-0.552466138,-0.815411222,-0.017917082,-0.200991908,1.239895727,-1.739287372,bad
57.0,1.098486821,-1.020374176,1.211131183,1.260177674,-1.029902705,2.622737988,2.662547829,good
576.0,0.294586351,-0.353755252,-0.540281839,2.859840442,0.671989996,1.291838185,0.920605642,good
3377.0,0.030148075,-1.084680787,-0.145899098,2.14033166,0.292370331,-1.891992654,2.171090444,good
3074.0,-2.286438343,0.771862397,-1.11308864,1.154396271,-2.83075368,-0.429298021,0.170322177,bad
3360.0,-0.264743009,-0.449043603,0.286710547,0.624868112,-4.361377687,-0.621105013,0.424573151,bad
3519.0,-0.032135409,0.096373975,-0.711031528,-0.764649878,1.530441595,-2.237087872,1.66902099,bad
2320.0,0.660224225,3.219762019,0.0361015,0.405034333,2.733102359,-2.811419364,1.937289864,good
3529.0,-0.723779331,-2.676169108,-1.271481053,2.80925553,2.582924246,3.096017152,1.975668692,good
1537.0,-1.419314255,0.214028072,-3.330630021,-0.602418218,-4.48698161,1.760901209,-0.762112528,bad
1170.0,-3.42702015,-1.288880547,-1.151082989,0.017909233,-0.329816434,3.943561318,-1.146541689,bad
2024.0,-0.079988616,-1.121805073,-2.112415432,3.120869418,-2.889311123,3.30488941,-1.446176434,bad
3795.0,-0.096732525,-0.778446101,-2.20105976,2.195875295,-0.888499114,0.383811914,-0.70532865,bad
892.0,-1.226355243,-1.077611973,0.726008682,2.805508746,-1.379518527,0.076257795,-0.714199104,bad
2885.0,2.976558499,0.454123,0.814725936,-4.495358682,2.148842902,0.968814942,3.159536667,good
3786.0,-4.167177024,-1.714496074,-0.040556241,0.985488464,1.150473197,1.345710435,-3.344232923,bad
846.0,-0.27194342,-0.762935746,1.086550385,0.753758949,0.500654985,-2.680673165,1.608708742,bad
3072.0,-3.661675996,-2.632582104,0.828811414,0.650855084,0.22177183,0.742026979,3.374035449,bad
2434.0,-1.489842526,-1.990071707,1.764041148,0.58046067,2.079105366,0.359361502,-2.150778123,good
606.0,2.66593872,-1.688545225,-4.635048397,1.29715994,0.46028678,1.889173477,-0.370717416,bad
1168.0,3.951103956,-0.041957142,-5.216879161,-0.823365221,1.582149647,-0.824403812,1.338036233,bad
2986.0,-1.412609376,-0.818988827,1.709090142,0.431355807,1.288294802,0.596325444,-0.771035039,good
356.0,1.117341779,-2.983135483,0.463419934,3.000766306,-0.642555958,0.465851117,-0.55847561,bad
832.0,-3.861955439,-0.722187565,2.712540816,0.043894313,1.100943111,0.144929021,-1.853269386,good
348.0,1.769986727,0.772538265,0.649892696,0.665294954,-0.768161622,-0.889425792,2.648944119,good
3088.0,-2.860698973,-3.35504959,-1.311302319,1.296602473,-1.822590247,2.372048339,-3.788166932,bad
1517.0,-0.611750562,-0.783005666,-0.252097551,1.751904979,0.172057539,-0.972645671,2.887083647,bad
3214.0,-1.896801906,0.150357708,2.424059525,3.029809104,-3.695376343,-0.680822174,-0.485887104,bad
3290.0,-2.520363651,0.233834854,-5.671517238,1.611890861,-2.915728026,2.817676464,-1.021048144,bad
1804.0,-2.631879211,0.289642541,1.660824829,1.256371591,2.754925646,-0.860745214,-0.586266336,good
1677.0,-3.864325886,-1.528950388,-0.624226241,0.606943903,1.000794279,1.678759214,3.220818231,bad
711.0,2.276050991,2.065994845,-0.885218791,0.732731741,-0.446584553,-2.713263024,-2.449861733,bad
1564.0,1.90927208,-0.708220592,1.215346776,-1.987346174,2.794205593,-0.731253491,4.80783425,good
2964.0,0.962091239,-4.516876866,-0.156610641,1.404098983,1.729480614,-1.406989776,1.059900355,good
1428.0,0.723747234,0.4138458,-1.1858082,2.168187369,-0.420856453,0.351338811,1.83351112,bad
25.0,-1.299468393,-3.504792012,-1.129402004,0.555905383,-2.807550163,1.714630108,-3.846641823,bad
498.0,-1.874776941,1.5769107,-0.691253224,-0.309358882,-0.917596489,1.490390515,-1.041618262,good
1490.0,-0.61594357,-0.186891461,-1.66846582,1.75115095,0.713795651,-0.450662,-1.673578429,bad
2355.0,-0.520723107,-0.746561488,-0.916918909,1.186931888,0.057479025,-0.093299852,0.777769952,bad
1442.0,1.199109204,-3.509047791,-1.467824087,1.922968962,4.503915943,-2.114739679,1.833452686,good
1475.0,-1.445076505,-0.348966883,-0.848119563,1.703510521,-1.656969974,0.393514171,2.266989042,bad
1050.0,-1.623852628,-3.772115711,-1.24128281,3.85791495,0.248019146,-2.940423263,-0.756159031,good
368.0,-3.420203667,1.145895432,0.445298637,-0.019282419,2.839288162,-0.56097811,-3.201853102,good
1196.0,-0.420469081,-1.279853687,-0.294858213,1.255445098,0.007914302,2.217460883,0.438022588,bad
3050.0,0.520275469,-1.824736407,-1.002358351,-0.815311185,-0.104198396,0.148183976,0.125661579,good
321.0,-0.071526396,-0.298655096,-2.200538846,1.683788192,-1.506103295,0.155929658,-0.779829007,bad
1165.0,-0.791566524,-0.472792896,1.087454147,-1.489113488,-1.467248606,3.520586893,2.135494154,good
3836.0,-0.646338483,-1.895113479,1.433268615,2.941274463,1.883618409,0.988795101,0.879334374,good
3114.0,-0.219935249,1.288949244,0.63137566,0.162954652,0.992985316,-0.813277565,0.777577489,bad
2813.0,-2.031357306,-1.883199758,-1.252338358,2.505957336,-2.975863457,0.943990955,-1.198752546,bad
1512.0,0.251274555,-1.685524812,-2.482655739,-0.625554892,3.002715046,-1.295302214,5.26838182,bad
827.0,-0.564969539,0.060714672,-1.074753678,-0.024840049,-0.579623518,-1.106184981,-1.564030154,good
927.0,-0.844439361,-2.54502454,2.782870463,1.439656354,3.140890888,0.441873909,-2.189896681,good
3904.0,2.777324457,-3.746558022,-0.026555144,4.411657459,-4.38504326,-2.65312181,-1.490858227,bad
412.0,-0.704063089,-5.227086631,4.445394901,3.243946735,1.186647212,2.484259278,3.065090038,good
1833.0,-3.488959873,-2.41981684,0.180392742,1.005165545,1.609519676,1.209563508,5.361157242,bad
387.0,-0.630823511,0.25416303,-1.466816837,1.240220984,1.638016968,1.538249008,-1.242029527,bad
3631.0,0.75061813,-1.306562315,-1.718822411,0.304773748,1.202893956,1.308207843,-1.839709536,bad
2767.0,-2.596229438,0.62915345,2.885897542,1.54810316,-1.400055584,-2.251373139,1.496261501,bad
1544.0,-0.03819287,-0.159648836,-0.90249053,0.695370456,0.959944829,-2.142135454,-2.917894697,good
2200.0,1.657435643,1.923801596,1.447565855,2.069748375,1.714583111,-2.896040028,4.514503907,good
3556.0,0.670925442,1.256008935,-4.594956527,2.815058559,0.848239996,1.612066161,-1.838806737,good
525.0,1.641329457,0.097759121,1.398248175,3.298691063,-1.791934976,-2.478749598,2.814021899,bad
3250.0,0.995229632,-1.171523493,-0.823730332,-0.264851808,-0.645413931,1.86016987,-0.666486737,bad
100.0,-1.581378996,-0.759501459,0.135359641,1.881819633,1.998052361,0.729362217,0.286883321,good
422.0,2.93879071,-1.121275859,-1.807941805,4.249886826,0.994183411,1.979786735,0.926895465,good
1091.0,1.283513133,-1.157297482,-5.248092524,0.262142896,4.147181946,3.807475642,-1.310354517,bad
2072.0,0.131873694,-0.768468854,-4.736098336,-1.744694683,3.886771304,2.009640917,0.163437326,bad
1457.0,0.529114227,-0.165976847,-0.476386786,1.408194917,-1.165197496,-0.811165236,0.020273986,bad
1143.0,1.328124075,-0.4626992,-1.784055885,0.334618482,1.599624155,1.023210474,-1.745919587,bad
355.0,-4.902445625,-0.665739714,2.699210099,1.728527493,1.32193595,1.074921259,1.611813638,bad
3156.0,-0.013655423,-1.087966462,-1.956034696,1.99403633,-2.108647791,-0.418796848,-1.570350881,good
907.0,-1.424181699,-2.184957665,0.772973172,-1.203528884,0.736420181,1.820272944,-3.016466776,bad
3989.0,-2.282625068,-0.225516825,-1.69852417,0.936854691,-1.385481004,3.249894187,1.047021307,bad
1770.0,-2.553666714,1.189054633,-0.459675725,0.333776626,1.408911115,2.09026097,1.510653955,bad
391.0,-2.708543939,-0.979013043,-2.106232861,1.467754573,-1.546060521,0.296080721,-2.589555547,bad
1098.0,3.602229864,-1.657558451,-0.607623597,2.03462981,4.056210464,-1.129443865,4.125265455,good
583.0,2.925025863,-1.146937901,-1.765829853,2.277330124,0.866873879,-0.302877757,0.978183746,good
2383.0,-0.173678509,-0.664062081,-0.65261267,1.97784334,0.520846571,-1.465246092,-1.933512989,bad
3013.0,-2.998222281,2.071302179,0.851703736,-2.410528889,0.305870762,0.472079079,-5.9179002,good
2193.0,-2.447816326,0.824679098,0.143270373,1.478978273,1.810475947,-0.340230463,0.671943146,good
2577.0,-1.757795795,0.568332484,0.161059776,1.393460305,2.030117291,0.622677951,-1.074680749,good
1895.0,-0.320493374,-1.188782253,-0.23538073,2.217147282,-1.183967144,-1.254941382,-1.632354203,bad
2584.0,0.368223175,-0.477913232,-1.224939861,1.487205152,-0.661575914,-1.025724602,0.253207945,good
885.0,-0.198735513,-2.063500805,0.563590169,1.26890362,-1.865621017,0.173999543,-1.02428096,bad
335.0,1.418063913,-0.159779787,0.137654618,0.626105755,-1.481343665,-1.945741032,-0.689292785,bad
1534.0,2.890898,-4.211847518,-3.067953872,0.452155702,4.528989779,0.604710618,0.802316898,good
2492.0,1.591839118,-2.193670013,-0.794960412,2.954234792,0.77517918,2.445459322,0.972018806,good
3511.0,1.555033195,-0.517199556,-1.253830496,1.910293824,-1.246622327,-0.589853059,-0.014548296,good
1850.0,-0.992408851,-2.061264485,-2.320630863,-0.487001056,3.664945919,3.573763365,-0.171976702,bad
3641.0,-2.220093576,2.68953204,-1.360323088,0.375715521,1.110462901,-0.595112325,-1.917976581,good
1081.0,-2.22972161,-0.002755255,-0.391042727,3.111569721,-1.026054417,-3.98148506,-2.983107289,good
194.0,-2.937618954,-0.707787835,1.111767952,0.697300735,0.991532995,0.388504227,0.848923139,bad
1624.0,-0.518675659,-1.339718079,-0.605109573,2.08712594,-2.178789155,-1.107427302,-1.6375486,bad
1660.0,-1.903400165,1.651173672,-3.316093586,1.612002296,-1.279880999,-0.851962349,-1.119954024,good
3041.0,-1.188255193,-1.739851766,-3.252038601,0.774998566,2.02967327,2.58172908,2.481557725,bad
2725.0,-0.891537464,-1.637362297,1.380249975,-0.688155886,-0.369278039,1.904997195,-1.664081084,good
1897.0,-1.006591786,-0.906543371,-3.341985998,-0.521832649,3.32773848,4.398892867,-2.449484525,bad
1827.0,2.17143107,1.444247582,-1.559578052,3.295995846,2.077058905,-1.540429884,3.607232346,good
2912.0,-1.120537328,-2.390241173,2.45984017,2.162817855,1.475850569,0.489071386,-1.373330522,good
176.0,1.68387841,-2.242187311,2.246057204,1.356224587,-1.252226707,-1.720518508,-0.961003564,bad
811.0,-4.511513904,2.188929361,-3.494677385,-1.016464622,1.374406703,4.080823227,0.180781197,bad
1113.0,-1.384912999,-2.295848488,-1.561330379,0.156975016,3.616023379,1.877152522,1.876060595,bad
2083.0,-0.729853803,-0.512728565,-2.418846931,3.087692605,-0.29605865,-1.760261092,0.079276104,good
3888.0,-3.347526566,-0.658126237,0.305821114,-0.177416906,2.042146386,-0.390283345,2.604484205,bad
669.0,1.43294569,-0.40107082,-0.750507011,1.621511276,1.642238716,-1.87987826,2.576581178,bad
3398.0,1.85606797,-1.626322829,-0.40483663,2.334052247,5.100467162,-2.624019263,3.827240359,good
3467.0,-4.629581846,1.84244686,2.013980763,1.900180201,2.086668914,0.115892843,1.557792118,bad
2676.0,-6.710168902,1.035162709,-0.443712529,-1.155560379,2.5260252,3.678177882,-0.82028043,bad
592.0,3.200290241,0.962162874,-0.530070755,0.74654029,-1.003160657,0.45042323,2.576949552,good
3771.0,0.310208293,-2.262075498,-0.355923674,1.863052863,2.461624279,-1.866023214,3.32511205,good
3851.0,-0.739509755,-0.754330064,-2.71402938,-0.72212188,-0.530146542,2.8621324,-1.844098803,bad
2363.0,-0.984528198,-2.011152771,0.532581503,0.218816952,1.686125163,0.184331968,2.204141635,bad
659.0,-0.140942703,1.09209304,0.269282516,0.584293598,1.540495566,-3.2635871,0.526873773,bad
397.0,0.481356292,-0.140110818,-2.940686361,3.603661679,-3.465855278,2.215774651,-0.856561122,bad
1873.0,-1.964746194,-1.505150157,-1.066101412,1.570596801,-1.201169738,3.841350517,-3.922591293,bad
3244.0,-2.042188947,-3.259705692,5.019020042,-1.807715157,0.705932295,1.798553071,-1.88350261,good
3889.0,-1.456307367,-0.611503737,-1.059381778,0.329480161,0.253076097,3.053447472,0.275865496,bad
495.0,-2.64400586,1.474866821,0.145269775,1.171240437,1.541119082,-0.945204885,-2.856544619,good
911.0,-0.350124848,2.726108355,0.368016902,1.630109945,-0.456240366,-2.630265952,1.86746951,good
2441.0,0.904309287,0.341878853,-3.797192798,1.6092051,-1.465360231,0.965242843,0.251244793,bad
1317.0,3.014388264,-4.78493703,1.668157334,2.510524843,-1.164814113,4.16772354,2.005504657,bad
3979.0,-4.397350002,0.066896439,-1.671907583,0.153639888,-1.314626186,2.336337795,-0.912977459,bad
3202.0,0.412579946,-2.66404476,-3.881718079,2.53518474,-0.854747278,0.09722436,-2.599374036,good
1396.0,-0.196278829,-3.868595646,-0.848937873,-1.389719585,1.767623586,-0.302035516,0.706917641,good
2888.0,0.098043521,-3.650350485,-0.236693932,0.58320012,0.182196198,-0.926916096,0.201052033,good
147.0,-1.528953268,-2.205766019,2.315552145,1.345569372,3.644528254,-0.297462663,-2.386929328,good
3777.0,-2.307982611,0.711822127,1.07760561,0.836616349,0.777547378,0.506659649,-1.326927462,bad
3942.0,1.720092375,-2.285385801,0.445000382,1.092621468,0.218134453,2.803852637,0.629891589,good
2452.0,1.370642669,0.276336425,-1.152380071,1.415107685,0.310667748,0.712541161,-3.799184056,bad
528.0,0.063682093,0.38850877,-0.695764936,2.400067224,0.771042011,1.010398645,0.679908751,good
1611.0,-1.304767554,-0.02806019,0.887654009,1.075128324,1.434487809,1.397107141,1.58151545,bad
1524.0,-1.724106427,-0.975230087,-1.737464219,0.842446064,0.59629652,1.455456286,-2.109986332,bad
3019.0,-0.452302749,-0.367927898,-1.51753758,1.842541016,1.201533012,0.492244552,-0.844719722,bad
1489.0,-1.79013844,-2.883487577,-2.286722473,2.225203847,-0.703248983,3.738494175,-1.614855762,bad
657.0,-4.096166684,-0.369183715,2.207994445,2.432387923,-2.183959678,1.153427655,-0.2828032,bad
3927.0,-2.012365297,-0.432218919,3.053194361,-2.544461594,0.664259393,0.657216911,-2.045779422,good
3798.0,-0.324306091,1.746624651,-1.966934006,0.853036807,1.11482128,0.531606865,-0.103006945,good
218.0,0.098974981,-1.534063659,-0.40387881,3.183796452,0.13800971,-2.544187232,0.28020656,good
2420.0,1.192598531,-0.216391588,-2.145719518,1.618030352,-1.897471784,0.31443126,-0.275670961,good
1416.0,-4.014325899,-1.640122355,0.275667804,-0.385111546,1.903509843,2.589518396,-3.072402945,bad
2192.0,-0.503316995,-0.704216886,-3.883713649,0.628402893,2.458651035,3.698133576,-0.409698609,bad
724.0,-0.660915959,-0.443474622,1.671432856,-1.576264045,-0.472510434,1.373037521,-4.224755889,good
957.0,1.695873018,-2.170523375,-2.490740424,1.009216164,-1.022447495,0.929089101,-1.072149163,good
2.0,-0.292023862,-1.351281995,-1.738429162,-0.342615928,2.838635512,-0.038033328,2.621636473,bad
1159.0,0.494946241,-1.53767335,-0.202694735,1.305193953,-1.376384378,1.4512799,0.825066953,bad
3061.0,-0.828269298,-0.934683129,1.727538999,1.04027539,1.970687196,0.529514361,0.062215535,good
2136.0,-1.150426728,-0.459379092,0.634940734,0.776135455,1.55747963,0.489847356,-2.073924429,good
2385.0,0.398830208,-2.2205631,2.405669323,1.496692237,-0.918728364,1.891578652,1.692950967,good
2948.0,1.453284112,-1.110981294,2.34244945,-1.484933376,3.415983799,-2.167187224,3.220311509,good
2645.0,-0.863032499,-0.349711418,-1.16755233,2.901152919,-0.073192536,1.42795157,1.040265446,bad
2267.0,3.801708216,-1.622880326,-1.692848533,-1.490343734,3.345865697,1.232736296,2.523712283,good
452.0,-0.832412053,-0.154411201,-0.035737468,-0.323484269,1.222646356,1.347506838,-1.73329254,good
3404.0,2.080913137,-2.846037672,-2.46682406,-0.119166605,0.893167571,1.063165124,-0.453097422,good
837.0,2.362734075,-3.805766207,2.03760742,1.640957385,-1.59925564,-1.81641586,-2.538324231,bad
3184.0,-1.798429335,0.536848152,-0.871272937,0.327010326,0.195390915,0.970268562,-3.354846721,good
935.0,-1.904698829,-2.763748946,1.204186724,2.444800877,-0.761010968,-0.591908381,-2.350263746,bad
1190.0,3.30525532,-0.365827922,-5.150419025,-0.881562286,4.545103503,-0.283234995,1.472263329,bad
1682.0,-2.910313173,-1.220594196,2.519389482,3.521974457,4.763398022,-2.732078317,-2.149219277,good
3593.0,-3.233427378,-2.088085851,2.662541179,0.883920621,0.34746017,0.941762867,-1.236918712,bad
120.0,-3.835874261,-0.838795598,1.412859983,2.251267651,-0.343720948,0.946562081,1.66131914,bad
2387.0,0.595694256,-2.36558273,-0.364477156,4.22471224,1.348387535,-3.178208236,1.466224085,good
174.0,0.268229651,-1.157147229,2.571969295,-0.329584616,-1.242081671,2.226250142,3.04163101,good
983.0,4.136379887,-2.058473665,-0.124515713,-2.001654358,4.248299964,0.85035159,4.393658725,good
133.0,4.420781942,-2.547671341,-1.756285833,0.901810165,-0.41284149,1.987165436,1.613529813,good
3873.0,1.608561361,-2.571903384,-1.758457519,0.323208539,1.626695455,0.323745626,2.617780266,good
2809.0,0.559662917,-0.927132109,0.569996434,1.700896234,1.014271289,-2.229155498,2.138542689,good
3535.0,-0.604538219,-0.646110749,1.381263385,1.281144459,-2.171926198,-1.473862079,0.061930121,bad
3651.0,2.539110403,-1.781323994,-0.464490145,2.84389669,4.002744104,-2.228520372,2.360765322,good
977.0,0.87446116,-0.178893497,-2.025701604,2.455903102,-1.157452996,0.54503677,0.629141468,bad
2675.0,-2.362907172,-0.458136841,1.884846934,2.491170628,0.969093571,-0.194277004,1.921861905,bad
1658.0,-0.377567852,1.11819649,0.429447967,2.384569629,-1.249721644,-0.302082415,-0.687521898,bad
631.0,0.217270133,-0.696806704,-2.27969289,1.084089963,-1.026209252,1.975997472,0.057094164,bad
224.0,0.62483913,-0.786826053,0.907733248,-0.350257037,0.653573382,-1.480451415,2.569365201,good
2734.0,-2.703804778,-0.726199855,1.998402478,0.905004713,-0.096595826,0.726881392,0.248189198,good
1551.0,3.641300837,-3.239216105,0.39765247,-2.093240426,3.110944916,0.52658839,3.103715262,good
1206.0,1.651094485,0.265407463,-2.468423582,0.170139328,4.078708088,0.413490811,-1.13105906,bad
3956.0,-0.54865355,-2.714222584,1.875525792,2.445013639,1.396514211,1.811201229,1.221697782,good
2318.0,2.764036359,-0.333896729,-2.554159219,0.791335796,1.485691092,0.569436273,1.996529898,good
1244.0,-2.134249264,-4.316107365,3.24381243,1.289540401,1.392813726,1.418498995,-0.393146676,good
1312.0,1.529316672,-1.159577348,-2.957996344,2.107888129,-2.584863451,0.857279411,-1.074466736,good
805.0,0.374536197,-0.17120865,-0.773124611,1.456375952,-2.345211146,-0.586197257,0.120913067,good
3825.0,0.727665843,-0.716658216,-1.694350709,0.630435576,0.154436568,-1.259161735,0.269218955,bad
3484.0,5.104363772,0.13914458,-2.795119572,1.963931777,-1.354017396,1.749435706,-0.419815008,good
940.0,-2.768701223,2.349618718,-3.016333594,1.136014229,1.788677723,1.474187018,0.569352532,bad
987.0,1.139302314,-0.180909126,-3.110081584,0.347346947,2.564799844,0.354353794,0.124899208,bad
540.0,0.127840867,-0.745333884,0.820949561,-0.571259588,0.569246646,1.870529149,-1.71883793,good
2801.0,-1.991113195,-1.244383778,-1.939354105,-0.389800097,-0.486610994,-0.89436809,-1.168716844,good
3359.0,-2.598997201,0.019600316,1.000199404,0.887716892,3.735830999,0.190812196,3.760518321,bad
3991.0,-4.00776216,2.97016361,0.218167266,-0.492368963,1.65637489,-2.13389511,-4.431320563,good
596.0,-0.8194164,-1.491106655,2.477280667,-0.320205955,3.459358522,-3.428554586,4.173553001,good
59.0,0.833097732,0.449713632,-1.638548868,-0.63133803,2.830906373,-0.668860377,1.049428799,good
2906.0,-1.560403788,-2.797303142,0.043262581,-0.504761725,0.400119861,1.698181578,-4.188652551,bad
434.0,1.222096386,0.303504841,-1.982635477,0.965516707,0.819295466,-1.363117743,-0.145661877,bad
2440.0,0.679933118,-0.699464572,-1.402164023,2.125320024,-0.300245179,-0.619653114,2.066437685,good
211.0,-0.062355088,-1.324635095,-1.782416628,-0.346282538,-0.937751568,0.863851426,-2.835235275,bad
3939.0,1.306862831,-1.877131341,2.142988121,0.4540014,0.946519912,-2.379991603,2.36743413,good
3683.0,2.555090846,-2.591458448,-2.617397357,-0.915404855,2.207459549,-2.606958158,5.478025057,bad
3622.0,0.635970265,-2.422350494,2.208336835,2.7198782,1.74755085,1.692315625,1.265160783,good
3586.0,0.284831799,-0.512410601,0.227518639,0.52380223,0.872697995,1.216290058,-1.381367881,good
584.0,0.079018488,-1.89430287,1.302424481,-0.195380435,0.627322458,1.907648631,-0.642410731,good
1321.0,-1.089622932,-2.942217471,0.077517814,1.548462922,-1.717317745,1.522587979,-1.852173203,bad
999.0,-0.938877608,-0.169641689,-0.220232474,1.263677317,1.353255279,-0.144245235,1.22898763,bad
3999.0,0.27853965,-1.715505028,0.121217251,-1.154074758,1.2666774,-0.77657147,1.599796456,good
3921.0,-4.25364938,-1.450912551,2.403216203,1.275257465,3.750488926,-0.740293913,-2.765592868,good
2105.0,-1.716625199,-1.228013068,-0.8723251,0.931502037,-2.082361597,0.002732702,-2.246384251,bad
654.0,-0.275248554,-1.487134044,-1.729445652,1.669277592,0.016900464,2.64839962,-1.016744147,bad
1445.0,1.662117691,-2.818372854,1.266353556,2.46829373,-2.928958286,-1.31381251,-0.541750458,bad
2189.0,-0.908678227,-3.348000698,4.132449972,-1.191939094,2.331181898,0.994385693,-2.43979642,good
2564.0,-0.948975305,-2.38338866,-2.755569467,0.160832139,2.190631414,2.730760791,0.721337439,bad
1176.0,-0.910043088,0.345996079,1.561931859,1.747125436,0.390026128,-0.38600519,1.552371873,bad
2293.0,-1.542410968,-0.942480815,-0.508999257,1.246534578,-0.819818136,0.848231585,0.943887284,bad
441.0,-0.874152709,-2.635009936,-0.840066474,2.754217591,-4.90106902,-0.155717331,-1.290563234,bad
3650.0,-3.947004531,3.164370307,-2.037451683,0.765063597,2.937937722,-1.403866169,-4.643768843,good
2486.0,0.421805725,0.945836472,-0.511342429,-1.831510374,-3.349793257,2.977045219,-0.520586153,good
781.0,1.081000545,-0.648706965,1.237449353,0.314275607,0.463345072,-1.691862234,2.524304064,good
1145.0,1.681674893,-1.712904271,-1.282321841,1.768737676,0.038297527,-0.936565942,2.821766372,bad
3155.0,-1.099458441,-1.206551747,2.136785837,1.920248842,-1.230805423,-2.158366808,-0.900825856,bad
504.0,0.547490236,-2.105825246,1.672902307,1.487750968,0.889656994,1.05247905,0.838015685,good
2960.0,-3.64041071,-0.284994611,1.035445947,0.197992875,1.107829355,0.600650708,-1.073124668,good
3453.0,2.442529415,-1.428325439,0.003941325,1.032933409,-1.05092252,2.903452303,-1.906380646,good
1124.0,-4.84440481,-1.635109497,1.935689924,-1.317277191,0.573537376,1.535545214,-3.416156974,bad
1454.0,0.604531522,-0.320515662,-1.395845455,1.575964378,0.763871778,1.37086793,-1.743420492,good
2922.0,-0.473886225,-2.911505607,-3.079664907,0.521186447,0.222791394,4.64584638,-0.1640507,bad
3319.0,-2.894795693,-1.649702587,1.820986308,2.706713255,-0.484924511,-0.581211313,-0.771607308,bad
1757.0,-1.229794676,-0.216692607,2.202853749,1.120275817,1.087726949,-3.566330951,3.428367426,bad
3067.0,-1.161463499,1.581072687,-2.399866961,-0.236107018,1.886987636,0.749778458,-0.218830741,good
565.0,0.841700566,-1.302327545,-1.375825815,1.815067187,-0.992369266,1.147517316,-0.352363349,bad
1436.0,-0.392686796,-2.060632427,-1.49773739,0.646109917,2.459622714,2.517892046,-0.973028819,bad
1104.0,-0.494747502,0.804189688,0.324040516,0.966438874,-1.883191199,-1.003225751,1.268758457,bad
3552.0,0.455105367,-1.543566207,-2.872292136,0.202123833,-0.633656553,2.558788577,-1.935700362,bad
163.0,1.360929382,-0.96968507,-2.874481807,0.905055776,-0.131909036,0.135906234,1.612088232,bad
1523.0,1.732434919,-6.58158967,3.624680374,1.388615665,1.574201163,3.308829017,-1.70027429,good
2040.0,-0.519382426,-2.409052242,-1.399647855,1.389051938,2.12126937,-1.978343912,-0.08337454,good
2091.0,-0.000752023,-3.554890292,-1.110145172,2.093299951,-1.968881706,0.401407765,-3.513559603,bad
70.0,0.610132436,-3.460818667,1.336759306,0.387451504,-0.136781229,2.988645551,-2.044768947,bad
121.0,-0.776404994,-0.116796706,-1.813091624,1.241549833,-0.577928389,1.3258787,0.224019932,bad
2690.0,-3.394366903,-1.414298254,-1.312896644,1.102758093,-0.103618875,3.000842977,0.922163803,bad
2802.0,-0.247332335,1.510988696,0.774612846,1.099455674,-0.302207477,-2.175713223,2.792589273,good
153.0,-3.807691336,0.218192462,1.47690846,-0.015662125,3.141111879,0.216348362,3.133728152,bad
3430.0,1.708713245,-1.264909496,-0.838572342,0.453881563,0.716714552,-1.949967242,1.229222876,bad
109.0,1.646001232,-3.027517619,0.250956223,0.965901296,-1.553907902,2.084908726,-0.474934654,bad
3726.0,1.753117793,-1.349035403,-0.651340805,-0.009139815,-1.212813289,4.082785482,0.169730639,good
0.0,-3.970048523,-2.512336381,5.346329613,-1.012008712,1.844900361,0.329839797,-0.491590483,good
2338.0,1.557779791,-3.556247763,2.209099677,1.185904198,0.982664799,1.779666477,-0.540070346,good
2714.0,-0.669438376,-1.856203653,-0.952867409,2.00645513,-0.874477548,1.616616853,-0.747510868,bad
376.0,-1.210442904,-0.713919725,-0.40248465,2.033803971,0.533503547,1.075882717,0.329818384,bad
3300.0,-2.445312259,-2.510460723,-0.217960517,-0.120860831,2.590837075,1.098858599,2.48128233,bad
3533.0,-1.889866246,0.998358788,2.37336173,0.045410577,-1.348579012,-3.30618379,1.551755314,good
399.0,-1.037014436,2.611286502,-2.975672075,0.409859466,-0.583967206,3.587746764,4.405949342,bad
969.0,-2.052283115,-1.300234458,-1.013162055,1.787986279,-0.958963164,0.724756527,-1.614529778,bad
1985.0,-1.94241768,-2.252908158,2.652565522,1.338927362,0.105913933,1.463175231,1.454577903,good
